(at player-01 pos-04-16), layer: 0
(move-dir pos-01-06 pos-01-05 dir-up), layer: 0
(move-dir pos-01-06 pos-01-07 dir-down), layer: 0
(move-dir pos-01-07 pos-01-06 dir-up), layer: 0
(move-dir pos-01-07 pos-01-08 dir-down), layer: 0
(move-dir pos-01-08 pos-01-07 dir-up), layer: 0
(move-dir pos-01-08 pos-01-09 dir-down), layer: 0
(move-dir pos-01-09 pos-01-08 dir-up), layer: 0
(move-dir pos-01-09 pos-01-10 dir-down), layer: 0
(move-dir pos-01-10 pos-01-09 dir-up), layer: 0
(move-dir pos-01-10 pos-01-11 dir-down), layer: 0
(move-dir pos-01-11 pos-01-10 dir-up), layer: 0
(move-dir pos-01-11 pos-01-12 dir-down), layer: 0
(move-dir pos-01-12 pos-01-11 dir-up), layer: 0
(move-dir pos-01-12 pos-01-13 dir-down), layer: 0
(move-dir pos-01-13 pos-01-12 dir-up), layer: 0
(move-dir pos-01-13 pos-01-14 dir-down), layer: 0
(move-dir pos-01-14 pos-01-13 dir-up), layer: 0
(move-dir pos-02-16 pos-03-16 dir-right), layer: 0
(move-dir pos-03-02 pos-03-03 dir-down), layer: 0
(move-dir pos-03-02 pos-04-02 dir-right), layer: 0
(move-dir pos-03-03 pos-03-02 dir-up), layer: 0
(move-dir pos-03-03 pos-03-04 dir-down), layer: 0
(move-dir pos-03-04 pos-03-03 dir-up), layer: 0
(move-dir pos-03-04 pos-03-05 dir-down), layer: 0
(move-dir pos-03-05 pos-03-04 dir-up), layer: 0
(move-dir pos-03-05 pos-03-06 dir-down), layer: 0
(move-dir pos-03-06 pos-03-05 dir-up), layer: 0
(move-dir pos-03-06 pos-03-07 dir-down), layer: 0
(move-dir pos-03-07 pos-03-06 dir-up), layer: 0
(move-dir pos-03-07 pos-03-08 dir-down), layer: 0
(move-dir pos-03-08 pos-03-07 dir-up), layer: 0
(move-dir pos-03-08 pos-03-09 dir-down), layer: 0
(move-dir pos-03-09 pos-03-08 dir-up), layer: 0
(move-dir pos-03-09 pos-03-10 dir-down), layer: 0
(move-dir pos-03-10 pos-03-09 dir-up), layer: 0
(move-dir pos-03-10 pos-03-11 dir-down), layer: 0
(move-dir pos-03-11 pos-03-10 dir-up), layer: 0
(move-dir pos-03-11 pos-03-12 dir-down), layer: 0
(move-dir pos-03-12 pos-03-11 dir-up), layer: 0
(move-dir pos-03-12 pos-03-13 dir-down), layer: 0
(move-dir pos-03-13 pos-03-12 dir-up), layer: 0
(move-dir pos-03-13 pos-03-14 dir-down), layer: 0
(move-dir pos-03-14 pos-03-13 dir-up), layer: 0
(move-dir pos-03-14 pos-03-15 dir-down), layer: 0
(move-dir pos-03-15 pos-03-14 dir-up), layer: 0
(move-dir pos-03-15 pos-03-16 dir-down), layer: 0
(move-dir pos-03-16 pos-02-16 dir-left), layer: 0
(move-dir pos-03-16 pos-03-15 dir-up), layer: 0
(move-dir pos-03-16 pos-04-16 dir-right), layer: 0
(move-dir pos-04-02 pos-03-02 dir-left), layer: 0
(move-dir pos-04-02 pos-05-02 dir-right), layer: 0
(move-dir pos-04-16 pos-03-16 dir-left), layer: 0
(move-dir pos-04-16 pos-05-16 dir-right), layer: 0
(move-dir pos-05-02 pos-04-02 dir-left), layer: 0
(move-dir pos-05-02 pos-06-02 dir-right), layer: 0
(move-dir pos-05-04 pos-05-05 dir-down), layer: 0
(move-dir pos-05-04 pos-06-04 dir-right), layer: 0
(move-dir pos-05-05 pos-05-04 dir-up), layer: 0
(move-dir pos-05-05 pos-05-06 dir-down), layer: 0
(move-dir pos-05-06 pos-05-05 dir-up), layer: 0
(move-dir pos-05-06 pos-05-07 dir-down), layer: 0
(move-dir pos-05-07 pos-05-06 dir-up), layer: 0
(move-dir pos-05-07 pos-05-08 dir-down), layer: 0
(move-dir pos-05-08 pos-05-07 dir-up), layer: 0
(move-dir pos-05-08 pos-05-09 dir-down), layer: 0
(move-dir pos-05-09 pos-05-08 dir-up), layer: 0
(move-dir pos-05-09 pos-05-10 dir-down), layer: 0
(move-dir pos-05-10 pos-05-09 dir-up), layer: 0
(move-dir pos-05-10 pos-05-11 dir-down), layer: 0
(move-dir pos-05-11 pos-05-10 dir-up), layer: 0
(move-dir pos-05-11 pos-05-12 dir-down), layer: 0
(move-dir pos-05-12 pos-05-11 dir-up), layer: 0
(move-dir pos-05-12 pos-05-13 dir-down), layer: 0
(move-dir pos-05-13 pos-05-12 dir-up), layer: 0
(move-dir pos-05-13 pos-05-14 dir-down), layer: 0
(move-dir pos-05-14 pos-05-13 dir-up), layer: 0
(move-dir pos-05-14 pos-05-15 dir-down), layer: 0
(move-dir pos-05-15 pos-05-14 dir-up), layer: 0
(move-dir pos-05-15 pos-05-16 dir-down), layer: 0
(move-dir pos-05-16 pos-04-16 dir-left), layer: 0
(move-dir pos-05-16 pos-05-15 dir-up), layer: 0
(move-dir pos-06-02 pos-05-02 dir-left), layer: 0
(move-dir pos-06-02 pos-07-02 dir-right), layer: 0
(move-dir pos-06-04 pos-05-04 dir-left), layer: 0
(move-dir pos-06-04 pos-07-04 dir-right), layer: 0
(move-dir pos-07-02 pos-06-02 dir-left), layer: 0
(move-dir pos-07-02 pos-08-02 dir-right), layer: 0
(move-dir pos-07-04 pos-06-04 dir-left), layer: 0
(move-dir pos-07-04 pos-08-04 dir-right), layer: 0
(move-dir pos-07-06 pos-07-07 dir-down), layer: 0
(move-dir pos-07-06 pos-08-06 dir-right), layer: 0
(move-dir pos-07-07 pos-07-06 dir-up), layer: 0
(move-dir pos-07-07 pos-07-08 dir-down), layer: 0
(move-dir pos-07-08 pos-07-07 dir-up), layer: 0
(move-dir pos-07-08 pos-07-09 dir-down), layer: 0
(move-dir pos-07-09 pos-07-08 dir-up), layer: 0
(move-dir pos-07-09 pos-07-10 dir-down), layer: 0
(move-dir pos-07-10 pos-07-09 dir-up), layer: 0
(move-dir pos-07-10 pos-07-11 dir-down), layer: 0
(move-dir pos-07-11 pos-07-10 dir-up), layer: 0
(move-dir pos-07-11 pos-07-12 dir-down), layer: 0
(move-dir pos-07-12 pos-07-11 dir-up), layer: 0
(move-dir pos-07-12 pos-07-13 dir-down), layer: 0
(move-dir pos-07-13 pos-07-12 dir-up), layer: 0
(move-dir pos-07-13 pos-07-14 dir-down), layer: 0
(move-dir pos-07-14 pos-07-13 dir-up), layer: 0
(move-dir pos-07-14 pos-07-15 dir-down), layer: 0
(move-dir pos-07-15 pos-07-14 dir-up), layer: 0
(move-dir pos-07-15 pos-07-16 dir-down), layer: 0
(move-dir pos-07-16 pos-07-15 dir-up), layer: 0
(move-dir pos-07-16 pos-08-16 dir-right), layer: 0
(move-dir pos-08-02 pos-07-02 dir-left), layer: 0
(move-dir pos-08-02 pos-09-02 dir-right), layer: 0
(move-dir pos-08-04 pos-07-04 dir-left), layer: 0
(move-dir pos-08-04 pos-09-04 dir-right), layer: 0
(move-dir pos-08-06 pos-07-06 dir-left), layer: 0
(move-dir pos-08-06 pos-09-06 dir-right), layer: 0
(move-dir pos-08-16 pos-07-16 dir-left), layer: 0
(move-dir pos-08-16 pos-09-16 dir-right), layer: 0
(move-dir pos-09-02 pos-08-02 dir-left), layer: 0
(move-dir pos-09-02 pos-10-02 dir-right), layer: 0
(move-dir pos-09-04 pos-08-04 dir-left), layer: 0
(move-dir pos-09-04 pos-10-04 dir-right), layer: 0
(move-dir pos-09-06 pos-08-06 dir-left), layer: 0
(move-dir pos-09-06 pos-10-06 dir-right), layer: 0
(move-dir pos-09-08 pos-09-09 dir-down), layer: 0
(move-dir pos-09-08 pos-10-08 dir-right), layer: 0
(move-dir pos-09-09 pos-09-08 dir-up), layer: 0
(move-dir pos-09-09 pos-09-10 dir-down), layer: 0
(move-dir pos-09-10 pos-09-09 dir-up), layer: 0
(move-dir pos-09-10 pos-09-11 dir-down), layer: 0
(move-dir pos-09-11 pos-09-10 dir-up), layer: 0
(move-dir pos-09-11 pos-09-12 dir-down), layer: 0
(move-dir pos-09-12 pos-09-11 dir-up), layer: 0
(move-dir pos-09-12 pos-09-13 dir-down), layer: 0
(move-dir pos-09-13 pos-09-12 dir-up), layer: 0
(move-dir pos-09-13 pos-09-14 dir-down), layer: 0
(move-dir pos-09-14 pos-09-13 dir-up), layer: 0
(move-dir pos-09-14 pos-10-14 dir-right), layer: 0
(move-dir pos-09-16 pos-08-16 dir-left), layer: 0
(move-dir pos-09-16 pos-10-16 dir-right), layer: 0
(move-dir pos-10-02 pos-09-02 dir-left), layer: 0
(move-dir pos-10-02 pos-11-02 dir-right), layer: 0
(move-dir pos-10-04 pos-09-04 dir-left), layer: 0
(move-dir pos-10-04 pos-11-04 dir-right), layer: 0
(move-dir pos-10-06 pos-09-06 dir-left), layer: 0
(move-dir pos-10-06 pos-11-06 dir-right), layer: 0
(move-dir pos-10-08 pos-09-08 dir-left), layer: 0
(move-dir pos-10-08 pos-11-08 dir-right), layer: 0
(move-dir pos-10-14 pos-09-14 dir-left), layer: 0
(move-dir pos-10-14 pos-11-14 dir-right), layer: 0
(move-dir pos-10-16 pos-09-16 dir-left), layer: 0
(move-dir pos-10-16 pos-11-16 dir-right), layer: 0
(move-dir pos-11-02 pos-10-02 dir-left), layer: 0
(move-dir pos-11-02 pos-12-02 dir-right), layer: 0
(move-dir pos-11-04 pos-10-04 dir-left), layer: 0
(move-dir pos-11-04 pos-12-04 dir-right), layer: 0
(move-dir pos-11-06 pos-10-06 dir-left), layer: 0
(move-dir pos-11-06 pos-12-06 dir-right), layer: 0
(move-dir pos-11-08 pos-10-08 dir-left), layer: 0
(move-dir pos-11-08 pos-12-08 dir-right), layer: 0
(move-dir pos-11-10 pos-11-11 dir-down), layer: 0
(move-dir pos-11-10 pos-12-10 dir-right), layer: 0
(move-dir pos-11-11 pos-11-10 dir-up), layer: 0
(move-dir pos-11-11 pos-11-12 dir-down), layer: 0
(move-dir pos-11-12 pos-11-11 dir-up), layer: 0
(move-dir pos-11-12 pos-12-12 dir-right), layer: 0
(move-dir pos-11-14 pos-10-14 dir-left), layer: 0
(move-dir pos-11-14 pos-12-14 dir-right), layer: 0
(move-dir pos-11-16 pos-10-16 dir-left), layer: 0
(move-dir pos-11-16 pos-12-16 dir-right), layer: 0
(move-dir pos-12-02 pos-11-02 dir-left), layer: 0
(move-dir pos-12-02 pos-13-02 dir-right), layer: 0
(move-dir pos-12-04 pos-11-04 dir-left), layer: 0
(move-dir pos-12-04 pos-13-04 dir-right), layer: 0
(move-dir pos-12-06 pos-11-06 dir-left), layer: 0
(move-dir pos-12-06 pos-13-06 dir-right), layer: 0
(move-dir pos-12-08 pos-11-08 dir-left), layer: 0
(move-dir pos-12-08 pos-13-08 dir-right), layer: 0
(move-dir pos-12-10 pos-11-10 dir-left), layer: 0
(move-dir pos-12-10 pos-13-10 dir-right), layer: 0
(move-dir pos-12-12 pos-11-12 dir-left), layer: 0
(move-dir pos-12-12 pos-13-12 dir-right), layer: 0
(move-dir pos-12-14 pos-11-14 dir-left), layer: 0
(move-dir pos-12-14 pos-13-14 dir-right), layer: 0
(move-dir pos-12-16 pos-11-16 dir-left), layer: 0
(move-dir pos-12-16 pos-13-16 dir-right), layer: 0
(move-dir pos-13-02 pos-12-02 dir-left), layer: 0
(move-dir pos-13-02 pos-14-02 dir-right), layer: 0
(move-dir pos-13-04 pos-12-04 dir-left), layer: 0
(move-dir pos-13-04 pos-14-04 dir-right), layer: 0
(move-dir pos-13-06 pos-12-06 dir-left), layer: 0
(move-dir pos-13-06 pos-14-06 dir-right), layer: 0
(move-dir pos-13-08 pos-12-08 dir-left), layer: 0
(move-dir pos-13-08 pos-14-08 dir-right), layer: 0
(move-dir pos-13-10 pos-12-10 dir-left), layer: 0
(move-dir pos-13-10 pos-14-10 dir-right), layer: 0
(move-dir pos-13-12 pos-12-12 dir-left), layer: 0
(move-dir pos-13-12 pos-14-12 dir-right), layer: 0
(move-dir pos-13-14 pos-12-14 dir-left), layer: 0
(move-dir pos-13-14 pos-14-14 dir-right), layer: 0
(move-dir pos-13-16 pos-12-16 dir-left), layer: 0
(move-dir pos-13-16 pos-14-16 dir-right), layer: 0
(move-dir pos-14-02 pos-13-02 dir-left), layer: 0
(move-dir pos-14-02 pos-15-02 dir-right), layer: 0
(move-dir pos-14-04 pos-13-04 dir-left), layer: 0
(move-dir pos-14-04 pos-15-04 dir-right), layer: 0
(move-dir pos-14-06 pos-13-06 dir-left), layer: 0
(move-dir pos-14-06 pos-15-06 dir-right), layer: 0
(move-dir pos-14-08 pos-13-08 dir-left), layer: 0
(move-dir pos-14-08 pos-15-08 dir-right), layer: 0
(move-dir pos-14-10 pos-13-10 dir-left), layer: 0
(move-dir pos-14-10 pos-15-10 dir-right), layer: 0
(move-dir pos-14-12 pos-13-12 dir-left), layer: 0
(move-dir pos-14-12 pos-15-12 dir-right), layer: 0
(move-dir pos-14-14 pos-13-14 dir-left), layer: 0
(move-dir pos-14-14 pos-15-14 dir-right), layer: 0
(move-dir pos-14-16 pos-13-16 dir-left), layer: 0
(move-dir pos-14-16 pos-15-16 dir-right), layer: 0
(move-dir pos-15-02 pos-14-02 dir-left), layer: 0
(move-dir pos-15-02 pos-16-02 dir-right), layer: 0
(move-dir pos-15-04 pos-14-04 dir-left), layer: 0
(move-dir pos-15-04 pos-16-04 dir-right), layer: 0
(move-dir pos-15-06 pos-14-06 dir-left), layer: 0
(move-dir pos-15-06 pos-16-06 dir-right), layer: 0
(move-dir pos-15-08 pos-14-08 dir-left), layer: 0
(move-dir pos-15-08 pos-16-08 dir-right), layer: 0
(move-dir pos-15-10 pos-14-10 dir-left), layer: 0
(move-dir pos-15-10 pos-16-10 dir-right), layer: 0
(move-dir pos-15-12 pos-14-12 dir-left), layer: 0
(move-dir pos-15-12 pos-16-12 dir-right), layer: 0
(move-dir pos-15-14 pos-14-14 dir-left), layer: 0
(move-dir pos-15-14 pos-16-14 dir-right), layer: 0
(move-dir pos-15-16 pos-14-16 dir-left), layer: 0
(move-dir pos-15-16 pos-16-16 dir-right), layer: 0
(move-dir pos-16-02 pos-15-02 dir-left), layer: 0
(move-dir pos-16-02 pos-17-02 dir-right), layer: 0
(move-dir pos-16-04 pos-15-04 dir-left), layer: 0
(move-dir pos-16-04 pos-17-04 dir-right), layer: 0
(move-dir pos-16-06 pos-15-06 dir-left), layer: 0
(move-dir pos-16-06 pos-17-06 dir-right), layer: 0
(move-dir pos-16-08 pos-15-08 dir-left), layer: 0
(move-dir pos-16-08 pos-17-08 dir-right), layer: 0
(move-dir pos-16-10 pos-15-10 dir-left), layer: 0
(move-dir pos-16-10 pos-17-10 dir-right), layer: 0
(move-dir pos-16-12 pos-15-12 dir-left), layer: 0
(move-dir pos-16-12 pos-17-12 dir-right), layer: 0
(move-dir pos-16-14 pos-15-14 dir-left), layer: 0
(move-dir pos-16-14 pos-17-14 dir-right), layer: 0
(move-dir pos-16-16 pos-15-16 dir-left), layer: 0
(move-dir pos-16-16 pos-17-16 dir-right), layer: 0
(move-dir pos-17-02 pos-16-02 dir-left), layer: 0
(move-dir pos-17-02 pos-18-02 dir-right), layer: 0
(move-dir pos-17-04 pos-16-04 dir-left), layer: 0
(move-dir pos-17-04 pos-18-04 dir-right), layer: 0
(move-dir pos-17-06 pos-16-06 dir-left), layer: 0
(move-dir pos-17-06 pos-18-06 dir-right), layer: 0
(move-dir pos-17-08 pos-16-08 dir-left), layer: 0
(move-dir pos-17-08 pos-18-08 dir-right), layer: 0
(move-dir pos-17-10 pos-16-10 dir-left), layer: 0
(move-dir pos-17-10 pos-18-10 dir-right), layer: 0
(move-dir pos-17-12 pos-16-12 dir-left), layer: 0
(move-dir pos-17-12 pos-18-12 dir-right), layer: 0
(move-dir pos-17-14 pos-16-14 dir-left), layer: 0
(move-dir pos-17-14 pos-18-14 dir-right), layer: 0
(move-dir pos-17-16 pos-16-16 dir-left), layer: 0
(move-dir pos-17-16 pos-18-16 dir-right), layer: 0
(move-dir pos-18-02 pos-17-02 dir-left), layer: 0
(move-dir pos-18-02 pos-19-02 dir-right), layer: 0
(move-dir pos-18-04 pos-17-04 dir-left), layer: 0
(move-dir pos-18-04 pos-19-04 dir-right), layer: 0
(move-dir pos-18-06 pos-17-06 dir-left), layer: 0
(move-dir pos-18-06 pos-19-06 dir-right), layer: 0
(move-dir pos-18-08 pos-17-08 dir-left), layer: 0
(move-dir pos-18-08 pos-19-08 dir-right), layer: 0
(move-dir pos-18-10 pos-17-10 dir-left), layer: 0
(move-dir pos-18-10 pos-19-10 dir-right), layer: 0
(move-dir pos-18-12 pos-17-12 dir-left), layer: 0
(move-dir pos-18-12 pos-19-12 dir-right), layer: 0
(move-dir pos-18-14 pos-17-14 dir-left), layer: 0
(move-dir pos-18-14 pos-19-14 dir-right), layer: 0
(move-dir pos-18-16 pos-17-16 dir-left), layer: 0
(move-dir pos-18-16 pos-19-16 dir-right), layer: 0
(move-dir pos-19-02 pos-18-02 dir-left), layer: 0
(move-dir pos-19-02 pos-20-02 dir-right), layer: 0
(move-dir pos-19-04 pos-18-04 dir-left), layer: 0
(move-dir pos-19-04 pos-20-04 dir-right), layer: 0
(move-dir pos-19-06 pos-18-06 dir-left), layer: 0
(move-dir pos-19-06 pos-20-06 dir-right), layer: 0
(move-dir pos-19-08 pos-18-08 dir-left), layer: 0
(move-dir pos-19-08 pos-20-08 dir-right), layer: 0
(move-dir pos-19-10 pos-18-10 dir-left), layer: 0
(move-dir pos-19-10 pos-20-10 dir-right), layer: 0
(move-dir pos-19-12 pos-18-12 dir-left), layer: 0
(move-dir pos-19-12 pos-20-12 dir-right), layer: 0
(move-dir pos-19-14 pos-18-14 dir-left), layer: 0
(move-dir pos-19-14 pos-20-14 dir-right), layer: 0
(move-dir pos-19-16 pos-18-16 dir-left), layer: 0
(move-dir pos-19-16 pos-20-16 dir-right), layer: 0
(move-dir pos-20-02 pos-19-02 dir-left), layer: 0
(move-dir pos-20-02 pos-21-02 dir-right), layer: 0
(move-dir pos-20-04 pos-19-04 dir-left), layer: 0
(move-dir pos-20-04 pos-21-04 dir-right), layer: 0
(move-dir pos-20-06 pos-19-06 dir-left), layer: 0
(move-dir pos-20-06 pos-21-06 dir-right), layer: 0
(move-dir pos-20-08 pos-19-08 dir-left), layer: 0
(move-dir pos-20-08 pos-21-08 dir-right), layer: 0
(move-dir pos-20-10 pos-19-10 dir-left), layer: 0
(move-dir pos-20-10 pos-21-10 dir-right), layer: 0
(move-dir pos-20-12 pos-19-12 dir-left), layer: 0
(move-dir pos-20-12 pos-21-12 dir-right), layer: 0
(move-dir pos-20-14 pos-19-14 dir-left), layer: 0
(move-dir pos-20-14 pos-21-14 dir-right), layer: 0
(move-dir pos-20-16 pos-19-16 dir-left), layer: 0
(move-dir pos-20-16 pos-21-16 dir-right), layer: 0
(move-dir pos-21-02 pos-20-02 dir-left), layer: 0
(move-dir pos-21-02 pos-22-02 dir-right), layer: 0
(move-dir pos-21-04 pos-20-04 dir-left), layer: 0
(move-dir pos-21-04 pos-22-04 dir-right), layer: 0
(move-dir pos-21-06 pos-20-06 dir-left), layer: 0
(move-dir pos-21-06 pos-22-06 dir-right), layer: 0
(move-dir pos-21-08 pos-20-08 dir-left), layer: 0
(move-dir pos-21-08 pos-22-08 dir-right), layer: 0
(move-dir pos-21-10 pos-20-10 dir-left), layer: 0
(move-dir pos-21-10 pos-22-10 dir-right), layer: 0
(move-dir pos-21-12 pos-20-12 dir-left), layer: 0
(move-dir pos-21-12 pos-22-12 dir-right), layer: 0
(move-dir pos-21-14 pos-20-14 dir-left), layer: 0
(move-dir pos-21-14 pos-22-14 dir-right), layer: 0
(move-dir pos-21-16 pos-20-16 dir-left), layer: 0
(move-dir pos-21-16 pos-22-16 dir-right), layer: 0
(move-dir pos-22-02 pos-21-02 dir-left), layer: 0
(move-dir pos-22-02 pos-23-02 dir-right), layer: 0
(move-dir pos-22-04 pos-21-04 dir-left), layer: 0
(move-dir pos-22-04 pos-23-04 dir-right), layer: 0
(move-dir pos-22-06 pos-21-06 dir-left), layer: 0
(move-dir pos-22-06 pos-23-06 dir-right), layer: 0
(move-dir pos-22-08 pos-21-08 dir-left), layer: 0
(move-dir pos-22-08 pos-22-09 dir-down), layer: 0
(move-dir pos-22-09 pos-22-08 dir-up), layer: 0
(move-dir pos-22-09 pos-22-10 dir-down), layer: 0
(move-dir pos-22-10 pos-21-10 dir-left), layer: 0
(move-dir pos-22-10 pos-22-09 dir-up), layer: 0
(move-dir pos-22-12 pos-21-12 dir-left), layer: 0
(move-dir pos-22-12 pos-23-12 dir-right), layer: 0
(move-dir pos-22-14 pos-21-14 dir-left), layer: 0
(move-dir pos-22-14 pos-23-14 dir-right), layer: 0
(move-dir pos-22-16 pos-21-16 dir-left), layer: 0
(move-dir pos-22-16 pos-23-16 dir-right), layer: 0
(move-dir pos-23-02 pos-22-02 dir-left), layer: 0
(move-dir pos-23-02 pos-24-02 dir-right), layer: 0
(move-dir pos-23-04 pos-22-04 dir-left), layer: 0
(move-dir pos-23-04 pos-24-04 dir-right), layer: 0
(move-dir pos-23-06 pos-22-06 dir-left), layer: 0
(move-dir pos-23-06 pos-24-06 dir-right), layer: 0
(move-dir pos-23-12 pos-22-12 dir-left), layer: 0
(move-dir pos-23-12 pos-24-12 dir-right), layer: 0
(move-dir pos-23-14 pos-22-14 dir-left), layer: 0
(move-dir pos-23-14 pos-24-14 dir-right), layer: 0
(move-dir pos-23-16 pos-22-16 dir-left), layer: 0
(move-dir pos-23-16 pos-24-16 dir-right), layer: 0
(move-dir pos-24-02 pos-23-02 dir-left), layer: 0
(move-dir pos-24-02 pos-25-02 dir-right), layer: 0
(move-dir pos-24-04 pos-23-04 dir-left), layer: 0
(move-dir pos-24-04 pos-25-04 dir-right), layer: 0
(move-dir pos-24-06 pos-23-06 dir-left), layer: 0
(move-dir pos-24-06 pos-24-07 dir-down), layer: 0
(move-dir pos-24-07 pos-24-06 dir-up), layer: 0
(move-dir pos-24-07 pos-24-08 dir-down), layer: 0
(move-dir pos-24-08 pos-24-07 dir-up), layer: 0
(move-dir pos-24-08 pos-24-09 dir-down), layer: 0
(move-dir pos-24-09 pos-24-08 dir-up), layer: 0
(move-dir pos-24-09 pos-24-10 dir-down), layer: 0
(move-dir pos-24-10 pos-24-09 dir-up), layer: 0
(move-dir pos-24-10 pos-24-11 dir-down), layer: 0
(move-dir pos-24-11 pos-24-10 dir-up), layer: 0
(move-dir pos-24-11 pos-24-12 dir-down), layer: 0
(move-dir pos-24-12 pos-23-12 dir-left), layer: 0
(move-dir pos-24-12 pos-24-11 dir-up), layer: 0
(move-dir pos-24-14 pos-23-14 dir-left), layer: 0
(move-dir pos-24-14 pos-25-14 dir-right), layer: 0
(move-dir pos-24-16 pos-23-16 dir-left), layer: 0
(move-dir pos-24-16 pos-25-16 dir-right), layer: 0
(move-dir pos-25-02 pos-24-02 dir-left), layer: 0
(move-dir pos-25-02 pos-26-02 dir-right), layer: 0
(move-dir pos-25-04 pos-24-04 dir-left), layer: 0
(move-dir pos-25-04 pos-26-04 dir-right), layer: 0
(move-dir pos-25-14 pos-24-14 dir-left), layer: 0
(move-dir pos-25-14 pos-26-14 dir-right), layer: 0
(move-dir pos-25-16 pos-24-16 dir-left), layer: 0
(move-dir pos-25-16 pos-26-16 dir-right), layer: 0
(move-dir pos-26-02 pos-25-02 dir-left), layer: 0
(move-dir pos-26-02 pos-27-02 dir-right), layer: 0
(move-dir pos-26-04 pos-25-04 dir-left), layer: 0
(move-dir pos-26-04 pos-26-05 dir-down), layer: 0
(move-dir pos-26-05 pos-26-04 dir-up), layer: 0
(move-dir pos-26-05 pos-26-06 dir-down), layer: 0
(move-dir pos-26-06 pos-26-05 dir-up), layer: 0
(move-dir pos-26-06 pos-26-07 dir-down), layer: 0
(move-dir pos-26-07 pos-26-06 dir-up), layer: 0
(move-dir pos-26-07 pos-26-08 dir-down), layer: 0
(move-dir pos-26-08 pos-26-07 dir-up), layer: 0
(move-dir pos-26-08 pos-26-09 dir-down), layer: 0
(move-dir pos-26-09 pos-26-08 dir-up), layer: 0
(move-dir pos-26-09 pos-26-10 dir-down), layer: 0
(move-dir pos-26-10 pos-26-09 dir-up), layer: 0
(move-dir pos-26-10 pos-26-11 dir-down), layer: 0
(move-dir pos-26-11 pos-26-10 dir-up), layer: 0
(move-dir pos-26-11 pos-26-12 dir-down), layer: 0
(move-dir pos-26-12 pos-26-11 dir-up), layer: 0
(move-dir pos-26-12 pos-26-13 dir-down), layer: 0
(move-dir pos-26-13 pos-26-12 dir-up), layer: 0
(move-dir pos-26-13 pos-26-14 dir-down), layer: 0
(move-dir pos-26-14 pos-25-14 dir-left), layer: 0
(move-dir pos-26-14 pos-26-13 dir-up), layer: 0
(move-dir pos-26-16 pos-25-16 dir-left), layer: 0
(move-dir pos-26-16 pos-27-16 dir-right), layer: 0
(move-dir pos-27-02 pos-26-02 dir-left), layer: 0
(move-dir pos-27-02 pos-28-02 dir-right), layer: 0
(move-dir pos-27-16 pos-26-16 dir-left), layer: 0
(move-dir pos-27-16 pos-28-16 dir-right), layer: 0
(move-dir pos-28-02 pos-27-02 dir-left), layer: 0
(move-dir pos-28-02 pos-28-03 dir-down), layer: 0
(move-dir pos-28-03 pos-28-02 dir-up), layer: 0
(move-dir pos-28-03 pos-28-04 dir-down), layer: 0
(move-dir pos-28-04 pos-28-03 dir-up), layer: 0
(move-dir pos-28-04 pos-28-05 dir-down), layer: 0
(move-dir pos-28-05 pos-28-04 dir-up), layer: 0
(move-dir pos-28-05 pos-28-06 dir-down), layer: 0
(move-dir pos-28-06 pos-28-05 dir-up), layer: 0
(move-dir pos-28-06 pos-28-07 dir-down), layer: 0
(move-dir pos-28-07 pos-28-06 dir-up), layer: 0
(move-dir pos-28-07 pos-28-08 dir-down), layer: 0
(move-dir pos-28-08 pos-28-07 dir-up), layer: 0
(move-dir pos-28-08 pos-28-09 dir-down), layer: 0
(move-dir pos-28-09 pos-28-08 dir-up), layer: 0
(move-dir pos-28-09 pos-28-10 dir-down), layer: 0
(move-dir pos-28-10 pos-28-09 dir-up), layer: 0
(move-dir pos-28-10 pos-28-11 dir-down), layer: 0
(move-dir pos-28-11 pos-28-10 dir-up), layer: 0
(move-dir pos-28-11 pos-28-12 dir-down), layer: 0
(move-dir pos-28-12 pos-28-11 dir-up), layer: 0
(move-dir pos-28-12 pos-28-13 dir-down), layer: 0
(move-dir pos-28-13 pos-28-12 dir-up), layer: 0
(move-dir pos-28-13 pos-28-14 dir-down), layer: 0
(move-dir pos-28-14 pos-28-13 dir-up), layer: 0
(move-dir pos-28-14 pos-28-15 dir-down), layer: 0
(move-dir pos-28-15 pos-28-14 dir-up), layer: 0
(move-dir pos-28-15 pos-28-16 dir-down), layer: 0
(move-dir pos-28-16 pos-27-16 dir-left), layer: 0
(move-dir pos-28-16 pos-28-15 dir-up), layer: 0
